Fe,Mn,Ni,Co,Cr,V,Al,D1,D2,D8,D10,D15,D16,D19,D21,SFE
0.135233539,0.002403456,0.619119136,0.062078985,0.103127659,0.043435965,0.034601259,0.354020734,1.200908951,723.9838938,25.47792148,198.3293273,193.8828484,6.830026931,0.010369847,81.106
0.267035397,0.036267111,0.275389911,0.328507466,0.039383541,0.035667322,0.017749251,-2.143179966,-0.119620591,741.5954365,25.22636004,188.4626342,202.5541796,5.012494558,0.008739358,18.158
0.522928765,0.032718878,0.23120007,0.074822681,0.102874579,0.020403856,0.015051171,-3.665526277,-0.850210491,738.6549065,25.14521485,102.8045331,235.2665976,5.416087878,0.008610249,-20.176
0.217521316,0.012498893,0.537888462,0.050518969,0.084271073,0.063143828,0.034157458,-0.472915744,0.759034772,725.5645027,25.44267303,175.7066279,201.4575249,7.513405062,0.011105529,64.158
0.009633686,0.01442455,0.277378352,0.594288697,0.045795442,0.032380759,0.026098515,-0.576777493,0.409245487,740.0934955,25.10400459,259.3588274,178.4722658,3.874242995,0.00749738,-48.825
0.115261498,0.00874684,0.266149753,0.474368336,0.086187353,0.042082839,0.00720338,-1.1765872,-0.055187564,738.8730616,25.06429861,218.9954825,197.1754056,4.326549262,0.007777102,-56.492
0.009478326,0.024302247,0.348753916,0.557256923,0.027051239,0.00620933,0.026948019,-0.408087582,0.771591101,742.7297889,25.23655222,270.9602877,172.5058347,3.597420026,0.006481851,-27.842
0.186571997,0.012539445,0.101974474,0.561565964,0.08225568,0.041433654,0.013658786,-2.250113019,-0.681824183,741.9976832,24.87991216,200.5699247,204.6560959,3.025196262,0.007679761,-84.334
0.135464693,0.009354794,0.465214206,0.110440585,0.227384915,0.032304267,0.01983654,-0.02765878,0.331776194,717.8324945,25.1097012,176.3924319,217.5515073,7.323283502,0.012722952,29.86
0.053516234,0.017020502,0.457905479,0.221321725,0.21363205,0.001007175,0.035596836,0.364780701,0.673975832,719.5232105,25.09515729,210.1545396,204.1931469,6.51324631,0.012753438,25.825
0.485482341,0.024273967,0.36173837,0.019156128,0.056585682,0.019418686,0.033344827,-2.951207939,-0.121072599,737.6367251,25.34937198,119.3762421,220.086037,7.169243186,0.008286946,111.773
0.055121407,0.012511066,0.448102547,0.268928838,0.139931247,0.043788044,0.031616851,0.194542734,0.664592078,723.9156167,25.19334816,216.55392,196.0905966,6.262189607,0.011807273,25.421
0.078443174,0.01926452,0.383442255,0.409659128,0.069552951,0.030531661,0.00910631,-0.559766948,0.481833318,738.3145221,25.24416462,236.1663065,188.8373586,4.671414503,0.007993391,-8.877
0.106824639,0.007697795,0.252549083,0.402218271,0.174139575,0.034433568,0.02213707,-0.874806919,-0.185576126,727.8688131,24.90085964,199.3697694,209.0113447,5.193992927,0.01069653,-48.421
0.222595384,0.029732021,0.363752298,0.299840532,0.020909965,0.029772812,0.033396988,-1.508734753,0.413184283,739.4943184,25.33582878,202.8535421,191.8968753,5.606924496,0.008462618,40.351
0.111072795,0.032989237,0.251786064,0.311059228,0.274908035,0.010972022,0.00721262,-0.767388589,-0.47025086,721.2715631,24.79453515,185.2499638,226.8670014,5.113575101,0.013129525,-58.913
0.04024438,0.014700158,0.520662046,0.246582303,0.138076249,0.003410383,0.036324483,0.492749176,1.087439868,725.8591291,25.28241618,230.6405795,189.608991,5.6824597,0.010672125,49.228
0.417439783,0.033830687,0.175975283,0.251668681,0.086865027,0.021974722,0.012245817,-3.341562051,-0.825914543,741.7343144,25.06929827,138.5491134,224.4648599,4.30503672,0.008368042,-27.842
0.090348444,0.026061017,0.466033155,0.337417141,0.034503829,0.03710615,0.008530263,-0.382981084,0.79184332,739.2754592,25.41887587,239.2012333,183.8853364,4.798096373,0.007759171,25.018
0.347520188,0.028493586,0.065361029,0.390307515,0.138821877,0.021260815,0.00823499,-3.258949454,-1.210805122,739.6212162,24.82091805,148.1750541,228.4882843,2.559557272,0.008722589,-109.755
0.12548006,0.028004244,0.384338993,0.324646369,0.094331497,0.028236877,0.01496196,-0.741973466,0.376379878,734.5323102,25.23164034,216.7698091,196.7783956,5.347438969,0.009846145,0.404
0.042993849,0.018641303,0.361632208,0.37416382,0.133541213,0.032068896,0.036958711,-0.120200644,0.478979257,726.6338437,25.09170182,225.5923285,193.9255621,5.681934719,0.011615478,-4.035
0.37598325,0.023299169,0.270568663,0.224512641,0.058866689,0.028580383,0.018189205,-2.737673898,-0.348223209,741.0965942,25.20312747,152.3260306,214.2503692,5.464385713,0.007800541,52.86
0.405000035,0.013849748,0.275561215,0.10504813,0.129713161,0.033011831,0.037815881,-2.563277893,-0.4478415,729.7575147,25.08654612,120.6669361,226.4694475,6.759970243,0.009827801,52.05305
0.154842836,0.021300605,0.252558946,0.452098682,0.074245506,0.033872628,0.011080797,-1.510324876,-0.10208676,740.205368,25.09210091,213.2854578,198.4399377,4.331568513,0.008228159,-38.33364
0.032288076,0.000803503,0.123745471,0.734533863,0.048872827,0.034549202,0.025207059,-1.316493079,-0.153429024,743.9025669,24.88678223,252.1324559,182.7447921,2.885796871,0.006048429,-127.50979
0.314734456,0.018766853,0.433983712,0.116783374,0.064519859,0.018727234,0.032484512,-1.645621849,0.408812251,735.2123363,25.37235167,166.3026626,204.9463248,6.80611367,0.008546032,68.19352
0.483147178,0.029451546,0.29170175,0.08006387,0.04923755,0.039336321,0.027061786,-3.233093115,-0.432816185,738.7986323,25.28217398,119.1068521,222.2390299,6.411965156,0.008672661,43.57929
0.114356693,0.0070209,0.5087537,0.266555285,0.010160145,0.039047786,0.054105491,-0.171198775,1.223373955,733.2197446,25.46241943,226.6174188,176.0403834,5.568291753,0.008009376,58.91276
0.219118513,0.013879323,0.414123463,0.185135999,0.12532258,0.002114393,0.040305729,-0.998438581,0.468809203,729.5372522,25.21295917,182.2540792,204.3525985,6.640809661,0.009796068,25.82477
0.16171226,0.012267619,0.52121771,0.03876068,0.195738193,0.041267219,0.02903632,0.023994192,0.571978925,717.1951296,25.23759577,171.8855899,213.846613,7.824323651,0.013047814,52.86007
0.58365246,0.018613911,0.120106644,0.1951854,0.023732473,0.041117746,0.017591367,-4.6242384,-1.177965909,747.7538308,25.11711349,98.2584898,229.9108514,3.823512476,0.005894087,27.0353
0.205060741,0.003505517,0.460426992,0.119136982,0.128050944,0.044688389,0.039130436,-0.606463109,0.509643765,724.1357791,25.25424575,172.7914882,206.1663184,7.402871428,0.010895306,41.56174
0.134239582,0.008338211,0.432407391,0.163581582,0.216093522,0.044521563,0.00081815,-0.248723516,0.103073859,721.9926297,25.09472978,180.0592029,218.9290939,6.638208666,0.011866662,10.0878
0.016506159,0.013268661,0.423718139,0.359915574,0.134743047,0.041836546,0.010011874,0.191584563,0.543958742,729.0929999,25.17175038,234.0517693,194.1645286,5.313292178,0.010487817,5.64917
0.163696479,0.014588301,0.242312637,0.318544399,0.215922969,0.03329039,0.011644826,-1.184651336,-0.486042164,725.4822669,24.85845551,175.6094386,222.4477285,5.193773374,0.011410213,-47.2109
0.250904523,0.01627364,0.405775362,0.219523843,0.026748467,0.044829651,0.035944515,-1.418010992,0.463834804,736.4123809,25.36998334,186.6668164,195.1644735,6.335591613,0.008422683,47.61442
0.003584758,0.009795423,0.686472043,0.179994813,0.048597561,0.044045855,0.027509547,1.192664121,1.74676993,728.9117916,25.62318473,251.2488473,173.30239,4.503759421,0.008661186,117.42199
0.508249602,0.015493889,0.2529149,0.136166335,0.047250004,0.015749806,0.024175464,-3.602670814,-0.53890575,743.6809488,25.22069978,118.1681777,222.248538,5.715537511,0.006300935,116.21145
0.114697092,0.016392577,0.602034218,0.123707544,0.093540944,0.030204556,0.01942307,0.253250204,1.147501369,728.9914167,25.49269767,214.7298514,191.7822725,6.039335513,0.009744821,73.84269
0.186898725,0.018463598,0.614649572,0.102924395,0.017381312,0.037032254,0.022650145,-0.301528492,1.239936196,735.6091369,25.64685063,209.7754501,185.7571295,5.846468006,0.007575776,77.07079
0.169080004,0.021740933,0.521088417,0.162079932,0.060794727,0.014470984,0.050745004,-0.382505691,1.089940217,730.2754066,25.44055835,206.8320327,188.1018581,6.259265716,0.009863628,62.54436
0.103261933,0.028010424,0.29018623,0.538863924,0.013553766,0.019801307,0.006322417,-1.299019006,0.274323601,747.8666186,25.22809235,248.0815991,182.8488219,3.536705595,0.005688825,-37.93013
0.127352627,0.003622367,0.427614244,0.192629532,0.157491508,0.043775143,0.047514579,-0.169739491,0.52239831,720.1337728,25.13916936,187.5097828,203.6856975,7.219173131,0.012094558,28.64935
0.019993498,0.007172335,0.681354122,0.095227241,0.143173125,0.024326082,0.028753597,1.310171916,1.540592947,720.9434579,25.47293767,228.2328503,188.5825025,5.766810594,0.01119123,98.86044
0.2073876,0.013474476,0.38740833,0.221877315,0.080635962,0.049384687,0.03983163,-1.053169308,0.361798564,729.8669557,25.24614437,184.2719633,200.3569934,6.655950324,0.010288534,29.45638
0.216977482,0.008116927,0.392817993,0.141780149,0.211161442,0.027724173,0.001421834,-0.942714431,-0.110921016,725.3574485,25.07310918,161.9188906,224.5122852,6.489068153,0.010754805,-3.228
0.622481204,0.029665874,0.157477233,0.089843039,0.050334879,0.022474343,0.027723428,-4.626381654,-1.077737295,743.8168368,25.14607463,84.19491117,235.1954802,4.840088851,0.007146256,21.386
0.137888733,0.018571179,0.346467335,0.326161037,0.080261769,0.051161037,0.039488911,-0.8243039,0.342188972,730.3636641,25.18066103,205.3742895,195.1245252,6.011902106,0.010726841,4.035
0.156611653,0.003388286,0.463421684,0.096659813,0.190178834,0.053016327,0.036723403,-0.124946918,0.417203985,716.8189012,25.15251345,169.9818285,213.0766981,7.800556463,0.012766325,39.544
0.235088167,0.010049164,0.411002727,0.131650625,0.117033612,0.057003971,0.038171734,-0.995578961,0.270662864,725.0795444,25.22715068,164.8692044,209.1840146,7.368663841,0.011248067,40.755
0.09589669,0.012213292,0.033978624,0.738679847,0.05597797,0.032085017,0.031168559,-2.021743347,-0.54748706,744.0516176,24.79180157,233.6750524,190.6045679,2.397744029,0.007250714,-123.878
0.251710365,0.01711277,0.515364772,0.117886968,0.023981492,0.046700576,0.027243057,-1.017432797,0.775261491,735.5085536,25.52350845,186.8749446,194.3156257,6.590231354,0.008288949,69.001
0.031625632,0.014024473,0.653653834,0.041832478,0.190745064,0.040895478,0.027223041,1.294245746,1.248630385,714.6695813,25.38191251,210.1157934,199.8231389,6.948563615,0.013838514,78.685
0.316358977,0.014671466,0.313532342,0.205875294,0.104256902,0.034172737,0.011132281,-2.096262391,-0.261465333,736.1410842,25.16485949,157.0661093,216.6323425,5.790139536,0.008572118,20.983
0.413404489,0.014847376,0.417941504,0.006647159,0.126333784,0.002316903,0.018508785,-2.20678014,-0.002613066,733.670351,25.28924211,129.1105568,224.0039706,7.191411647,0.008482077,57.702
0.113868986,0.025683568,0.534690501,0.215937704,0.030647815,0.030408303,0.048763122,-0.068775325,1.245098815,731.5307501,25.49559493,226.6774237,179.7591903,5.638291603,0.009844184,53.264
0.518978242,0.013888016,0.167544764,0.209128332,0.03444553,0.034503501,0.021511615,-4.017428729,-0.883168457,745.5719856,25.13320878,114.539847,224.0719352,4.62439928,0.006094544,123.878
0.164281364,0.028346746,0.245702615,0.473819247,0.02387528,0.039007574,0.024967174,-1.666143857,0.042250336,742.3939571,25.16432546,219.681955,190.4197725,4.412145782,0.008112085,-22.193
0.176886465,0.012899495,0.55731622,0.040158691,0.15024479,0.033572953,0.028921386,-0.067356321,0.79703667,722.1127506,25.35756355,180.2273928,206.5212136,7.427516482,0.011744297,59.316
0.179097619,0.005006471,0.453568158,0.199025036,0.07211894,0.043828946,0.04735483,-0.611007804,0.719610252,728.778934,25.31866918,193.0010332,193.8456078,6.755629276,0.009742961,46.807
0.362139789,0.019534779,0.329897309,0.20062107,0.026585384,0.040919367,0.020302302,-2.461817584,-0.071321257,741.5800468,25.31884309,159.3859245,207.490627,5.95083909,0.007342169,54.071
0.073386253,0.014714563,0.34391611,0.338789052,0.144749946,0.047072223,0.037371853,-0.292236547,0.296646124,724.3563286,25.05633785,209.6620254,199.791796,6.104660204,0.012072965,-5.649
0.062383209,0.00670024,0.541646251,0.275923109,0.020299031,0.035872542,0.057175617,0.300793178,1.430188348,731.0542572,25.47173879,239.1969769,172.0411861,5.17050153,0.008443424,66.983
0.115675347,0.013282977,0.417608318,0.220856604,0.168630636,0.030901209,0.033044908,-0.223611871,0.431858497,722.7847586,25.12783511,195.4880363,205.4584371,6.676530619,0.011973149,22.193
0.133344946,0.013925466,0.463222854,0.331087054,0.015587812,0.001584268,0.041247598,-0.616290768,1.059795107,739.8933915,25.41510954,233.4958822,177.6779176,4.874634159,0.005975178,36.72
0.129461791,0.000711911,0.264814794,0.437140176,0.101531714,0.042804181,0.023535433,-1.13046373,-0.023567689,734.5646539,25.02202722,207.0570236,199.0321686,4.998151848,0.008488751,-43.176
0.078517694,0.01680852,0.626303055,0.136303504,0.067405528,0.047166081,0.027495619,0.567590151,1.35220612,727.80785,25.550073,225.379148,184.5562967,5.789456096,0.010193671,82.316
0.061442956,0.014078819,0.486227973,0.175203907,0.196053321,0.038980503,0.028012521,0.446739097,0.636475011,718.1255342,25.16465804,202.6353654,205.4610949,6.921875883,0.013221859,37.93
0.102939261,0.014970514,0.671511301,0.079391744,0.049212791,0.04602835,0.03594604,0.600084467,1.55660337,727.4197199,25.63551826,220.6265186,182.0421191,5.774725704,0.00988796,97.65
0.76443208,0.017599174,0.149537403,0.00097085,0.022467548,0.027141434,0.01785151,-5.582676551,-1.359382661,749.1102719,25.20842892,48.82207137,244.0995155,4.305486429,0.00490112,-315.143
0.226688074,0.008405518,0.300630632,0.1774252,0.219636242,0.044165832,0.023048502,-1.208167863,-0.377895024,720.8464478,24.93256764,149.8105452,227.3397132,6.563916522,0.011828852,-8.877
0.350009081,0.028376837,0.405967012,0.071519785,0.064203482,0.048559754,0.031364049,-1.905550007,0.149029905,732.4972941,25.36505742,149.5903867,211.5836238,7.224498285,0.010317285,63.755
0.098407274,0.021597584,0.580422513,0.181198776,0.059725268,0.014825111,0.043823474,0.234169418,1.375523446,730.0928255,25.50206835,228.1990618,181.519218,5.487314248,0.00958888,72.229
0.415061532,0.013952784,0.283457987,0.138587891,0.063204139,0.055359496,0.030376171,-2.761471372,-0.391518441,735.6535817,25.20644706,129.2200009,218.8848904,6.440111202,0.008757845,70.211
0.205060741,0.003505517,0.460426992,0.119136982,0.128050944,0.044688389,0.039130436,-0.606463109,0.509643765,724.1357791,25.25424575,172.7914882,206.1663184,7.402871428,0.010895306,42.36876
0.164281364,0.028346746,0.245702615,0.473819247,0.02387528,0.039007574,0.024967174,-1.666143857,0.042250336,742.3939571,25.16432546,219.681955,190.4197725,4.412145782,0.008112085,-14.52643
0.254403093,0.013892386,0.366303723,0.136133243,0.156490018,0.044849546,0.027927992,-1.260891353,-0.033599415,724.958876,25.12634748,155.7279828,218.2498472,7.03301866,0.011351919,20.57911
0.16171226,0.012267619,0.52121771,0.03876068,0.195738193,0.041267219,0.02903632,0.023994192,0.571978925,717.1951296,25.23759577,171.8855899,213.846613,7.824323651,0.013047814,52.05305
0.178707553,0.0150872,0.385739779,0.327111166,0.046798227,0.023929545,0.022626532,-1.14175391,0.465603081,739.3478034,25.29632447,211.1514154,191.8227686,5.329943372,0.007235506,13.3159
0.177589199,0.026975799,0.425357384,0.25769317,0.024324496,0.036445425,0.051614528,-0.877534747,0.779662983,733.6534988,25.38289414,208.9545178,186.2099454,6.10448496,0.009865445,42.36876
0.200270633,0.012735615,0.169446713,0.478007735,0.097772237,0.025870359,0.015896709,-2.034758559,-0.459267325,740.0727271,24.94585599,195.6859578,205.9539844,3.898758008,0.007833866,-58.10573
0.336719021,0.023758279,0.361880935,0.156577287,0.047680377,0.036925265,0.036458836,-2.058367216,0.135165702,735.8140242,25.317395,159.7959428,206.5342055,6.680918556,0.009145948,58.10573
0.21530391,0.009134319,0.271940706,0.281968229,0.158988246,0.03874889,0.0239157,-1.446759753,-0.284432356,728.4138092,24.98285867,169.6897064,216.1444774,5.816207317,0.010418237,-19.36858
0.721745019,0.027377142,0.146496631,0.034171363,0.022988089,0.032470263,0.014751495,-5.358939561,-1.333728186,748.5975764,25.20794883,61.39885542,241.6865267,4.12732163,0.005784346,-209.42271
0.070360406,0.014195424,0.521154029,0.220756849,0.064059458,0.058469087,0.051004746,0.316673225,1.131701715,725.1755204,25.39905637,222.2911525,183.2374278,6.248297728,0.011435394,58.10573
0.163546276,0.014853163,0.428293751,0.208312651,0.104177224,0.04270051,0.038116425,-0.590039253,0.529518815,727.2777799,25.25325986,193.1006329,199.4561847,6.684654268,0.010955301,27.84233
0.089275285,0.008778413,0.394700901,0.291627535,0.134718696,0.043375972,0.037523199,-0.206300714,0.476393657,724.9176757,25.13280701,207.1428947,198.1999256,6.332723427,0.01137296,12.10536
0.149989207,0.017179429,0.431817917,0.168537799,0.188446134,0.029968403,0.014061111,-0.403800983,0.25742127,723.8019097,25.14402017,184.5825274,213.6157898,6.661276075,0.011848467,19.36858
0.441143345,0.038896027,0.312439896,0.059385764,0.02730957,0.084543557,0.036281841,-2.81996705,-0.324551934,733.5408857,25.3425798,123.6105756,218.0083509,7.114591354,0.010969313,54.47412
0.581013341,0.004213218,0.100845456,0.182960053,0.064590326,0.038883253,0.027494353,-4.51289077,-1.262417317,742.8589458,25.00222915,86.58418493,234.8255304,4.028530113,0.006108935,-13.3159
0.009548304,0.015089652,0.108175539,0.750062034,0.055907831,0.021157162,0.040059478,-1.205465307,-0.060238666,741.5955178,24.86034545,259.621598,180.1840922,3.017838655,0.007775701,-125.89575
0.219118513,0.013879323,0.414123463,0.185135999,0.12532258,0.002114393,0.040305729,-0.998438581,0.468809203,729.5372522,25.21295917,182.2540792,204.3525985,6.640809661,0.009796068,29.05286
0.083158975,0.022860837,0.284851335,0.41317676,0.138922543,0.03179847,0.02523108,-0.714431893,0.067459836,729.9214253,25.00920307,216.1902413,200.8289745,5.166700736,0.011153959,-42.36876
0.491772726,0.027134942,0.258139001,0.087282801,0.059249621,0.04167522,0.03474569,-3.346658989,-0.544534048,736.9608105,25.21826061,112.2813241,224.4555107,6.405481237,0.008984143,89.57966
0.366772233,0.015243108,0.444575122,0.023368777,0.089730691,0.038828425,0.021481644,-1.82813646,0.164048071,732.3278889,25.36724181,141.0283033,216.2672073,7.395692564,0.009262545,60.5268
0.203191363,0.01358087,0.530868959,0.100925395,0.071799765,0.057384312,0.022249337,-0.528571966,0.738535792,729.800659,25.45614754,186.9043948,198.9597875,6.89451837,0.009932786,62.94787
0.270538501,0.020484723,0.360193207,0.223578884,0.053183401,0.026993765,0.045027519,-1.647716213,0.319028417,734.7841715,25.27604757,178.6119551,199.7066143,6.440719197,0.009168007,49.63198
0.037250972,0.001795465,0.399147186,0.399092231,0.095308119,0.039915176,0.027490851,-0.052247569,0.636006674,731.4563019,25.17729466,234.0051093,187.3218169,5.280373173,0.008927273,6.05268
0.114697092,0.016392577,0.602034218,0.123707544,0.093540944,0.030204556,0.01942307,0.253250204,1.147501369,728.9914167,25.49269767,214.7298514,191.7822725,6.039335513,0.009744821,73.8427
0.086156584,0.004486203,0.135458079,0.615551969,0.075127928,0.060065951,0.023153286,-1.452313039,-0.368155866,738.3431903,24.88809451,223.6894178,194.3174123,3.587758653,0.008342165,-87.15859
0.085987709,0.014753648,0.458946467,0.224177596,0.137152717,0.043679157,0.035302707,0.068341097,0.672289348,723.2675894,25.22201441,207.6277197,197.9588258,6.578096856,0.012058116,35.10554
0.146602881,0.012177601,0.583528349,0.035295279,0.166596089,0.027224235,0.028575565,0.245856489,0.917162325,720.4701967,25.35651707,186.4667133,205.6258181,7.331607974,0.012039352,67.79001
0.513389504,0.003501605,0.245712093,0.143245018,0.029368299,0.039071999,0.025711481,-3.635422181,-0.584534236,743.4640011,25.22312284,113.3139282,221.0909583,5.805804544,0.005806861,134.36949
0.371774345,0.014698229,0.422187549,0.016256125,0.115095326,0.039745966,0.02024246,-1.878807676,0.009455242,730.2829858,25.30160959,133.5905151,221.4119337,7.438821206,0.009788571,49.632
0.03409765,0.018009161,0.559836419,0.169389449,0.186361183,0.023278596,0.009027542,0.744216057,0.887568363,722.4172508,25.28239994,220.2003016,201.1326005,6.178432001,0.012074435,48.421
0.112908097,0.006207956,0.391282159,0.370520094,0.051058749,0.015180544,0.052842401,-0.593646776,0.803286725,734.4367096,25.24507566,225.1591417,182.3783072,5.451567739,0.007945092,16.948
0.127352627,0.003622367,0.427614244,0.192629532,0.157491508,0.043775143,0.047514579,-0.169739491,0.52239831,720.1337728,25.13916936,187.5097828,203.6856975,7.219173131,0.012094558,27.842
0.090871787,0.025778001,0.735281361,0.064394521,0.009635711,0.043201583,0.030837036,0.774798241,1.858262326,730.941237,25.79315868,235.8196298,174.3137106,4.71518139,0.008960872,124.685
0.083836018,0.016640431,0.104688852,0.705470894,0.027263302,0.0292672,0.032833302,-1.747658892,-0.205443929,745.2788285,24.92853875,244.2064131,183.5871404,2.965868722,0.00683328,-87.159
0.514814135,0.018799461,0.16434502,0.169964305,0.0826791,0.042740595,0.006657384,-3.922854099,-1.11885572,742.05588,25.07255294,105.0755806,234.1922842,4.149202367,0.007312786,-18.158
0.065455112,0.006801228,0.518711124,0.079956876,0.260891771,0.045847883,0.022336006,0.742705652,0.529665188,711.0068896,25.10400837,183.6629015,216.920962,7.753283963,0.014287244,43.579
0.211796955,0.013914213,0.189692904,0.500920228,0.027670219,0.04260153,0.013403951,-2.19225155,-0.310034425,745.7342276,25.08572364,205.2334866,196.8065318,3.80660563,0.006303574,-16.948
0.084321723,0.026645817,0.509007828,0.297702341,0.010348204,0.034115879,0.037858207,-0.107387293,1.186059157,735.7963717,25.49214978,241.7418968,175.5767614,4.988201523,0.008611427,48.421
0.047170426,0.014827007,0.481167872,0.304184571,0.080981878,0.015198937,0.056469308,0.251574948,1.164744201,727.9507305,25.30807536,236.1709773,180.3063376,5.509644391,0.010270873,46
0.098407274,0.021597584,0.580422513,0.181198776,0.059725268,0.014825111,0.043823474,0.234169418,1.375523446,730.0928255,25.50206835,228.1990618,181.519218,5.487314248,0.00958888,76.264
0.579441775,0.006826355,0.234621847,0.064595744,0.036849796,0.049142802,0.028521682,-4.004950702,-0.775217871,741.2968173,25.22160704,89.3961419,229.1181087,6.042628845,0.006604179,148.896
0.41022835,0.048272363,0.296616243,0.149280951,0.03039087,0.041587671,0.023623551,-2.876924029,-0.276867502,740.1281662,25.3254765,146.9945952,214.030383,6.000672592,0.009740274,75.053
0.031625632,0.014024473,0.653653834,0.041832478,0.190745064,0.040895478,0.027223041,1.294245746,1.248630385,714.6695813,25.38191251,210.1157934,199.8231389,6.948563615,0.013838514,81.106
0.009478326,0.024302247,0.348753916,0.557256923,0.027051239,0.00620933,0.026948019,-0.408087582,0.771591101,742.7297889,25.23655222,270.9602877,172.5058347,3.597420026,0.006481851,-30.263
0.148725148,0.016356413,0.490796022,0.111406433,0.189252533,0.029798762,0.013664689,-0.152685714,0.452212103,722.4649307,25.21808926,184.0227978,212.7953596,6.990475045,0.01202389,38.737
0.076895945,0.011421866,0.408326483,0.2626016,0.169754923,0.041073205,0.029925977,-0.022399312,0.419912671,722.3355606,25.10254536,204.3439187,203.4172768,6.460537152,0.01216141,12.105
0.250904523,0.01627364,0.405775362,0.219523843,0.026748467,0.044829651,0.035944515,-1.418010992,0.463834804,736.4123809,25.36998334,186.6668164,195.1644735,6.335591613,0.008422683,42.369
0.035539325,0.022528631,0.655980822,0.142980498,0.053425918,0.035626198,0.053918608,0.990279122,1.750684655,724.7132272,25.58830239,239.807891,174.6463946,5.130778815,0.011263142,105.317
0.20749906,0.02094547,0.529168532,0.152792493,0.047292888,0.035411557,0.00689,-0.768725505,0.756884941,737.3816395,25.51005484,201.1620899,195.3133437,5.96197528,0.007772861,52.053
0.227721045,0.007200377,0.476143114,0.08778752,0.144023429,0.017976538,0.039147977,-0.697140156,0.562155706,724.8626289,25.26037665,169.6169314,208.500262,7.39249357,0.01059316,47.211
0.271028629,0.010617316,0.523973363,0.021777831,0.041560469,0.111732109,0.019310281,-0.910342559,0.483507729,728.0687076,25.51564627,160.1120648,204.8937579,7.80324421,0.010804644,69.001
0.171697812,0.028858627,0.439527386,0.180348734,0.096431243,0.043966049,0.039170148,-0.619250779,0.565164662,726.9309094,25.30243054,193.3774143,199.442305,6.773423726,0.011962435,37.527
0.316358977,0.014671466,0.313532342,0.205875294,0.104256902,0.034172737,0.011132281,-2.096262391,-0.261465333,736.1410842,25.16485949,157.0661093,216.6323425,5.790139536,0.008572118,16.948
